,ID,ra,dec,pmRA,pmDEC,Tmag,objType,typeSrc,version,HIP,TYC,UCAC,TWOMASS,SDSS,ALLWISE,GAIA,APASS,KIC,POSflag,e_pmRA,e_pmDEC,PMflag,plx,e_plx,PARflag,gallong,gallat,eclong,eclat,Bmag,e_Bmag,Vmag,e_Vmag,umag,e_umag,gmag,e_gmag,rmag,e_rmag,imag,e_imag,zmag,e_zmag,Jmag,e_Jmag,Hmag,e_Hmag,Kmag,e_Kmag,TWOMflag,prox,w1mag,e_w1mag,w2mag,e_w2mag,w3mag,e_w3mag,w4mag,e_w4mag,GAIAmag,e_GAIAmag,e_Tmag,TESSflag,SPFlag,Teff,e_Teff,logg,e_logg,MH,e_MH,rad,e_rad,mass,e_mass,rho,e_rho,lumclass,lum,e_lum,d,e_d,ebv,e_ebv,numcont,contratio,disposition,duplicate_id,priority,dstArcSec,EPIC,rafloat,decfloat,InvestigationIDs
34,4579856,348.240099,-11.882727,4.0,-84.0,17.239,STAR,2mass,20180610,,,,23125762-1152577,,J231257.62-115258.5,,,,2mass,8.0,8.0,sblink,,,,61.545877,-62.330064,344.544091,-6.291331,,,,,,,,,,,,,,,15.548,0.048,14.956,0.072,14.675,0.099,AAA-222-111-000-0-0,54.9,14.526,0.031,14.372,0.061,12.304,,8.86,,,,0.64,jhk,,,,,,,,,,,,,,DWARF,,,,,,,,,,,,0.10373983283267785,245926592.0,348.2401,-11.882698,GO19063_LC
35,4520664,347.874492,-11.882275,-1.13814,-4.68616,12.265,STAR,2mass,20180610,,,391-134498,23112987-1152561,,J231129.87-115256.3,2413032164422812288,7400710,,tmgaia,2.24053,2.24052,hsoy,,,,61.086719,-62.043524,344.213099,-6.150856,14.203,0.052,13.273,0.126,,,,,,,,,,,11.448,0.025,10.924,0.022,10.815,0.022,AAA-222-111-000-0-0,38.3,10.757,0.024,10.839,0.023,10.524,0.101,8.428,,12.8687,0.000521078,0.018,gaiaj,,4625.0,169.0,,,,,,,,,,,GIANT,,,,,0.0361059,,,,,,,0.1066557368593965,245926600.0,347.87448,-11.882302000000001,GO19067_LC|GO19068_LC
36,4579893,348.395744,-11.858406,,,14.372,STAR,2mass,20180610,,,391-134563,23133497-1151302,,J231334.99-115130.5,2413012407573129984,7401938,,tmgaia,,,,,,,61.785979,-62.436854,344.694666,-6.32865,16.895,0.093,15.723,1.133,,,,,,,,,,,13.403,0.022,12.738,0.023,12.632,0.029,AAA-222-111-000-0-0,26.6,12.583,0.024,12.657,0.027,11.801,,8.929,,15.0833,0.00160711,0.018,gaiaj,,4213.0,172.0,,,,,,,,,,,,,,375.125,,0.0335,,14.0,0.0287990086,,,,0.2904982897107578,245927125.0,348.39572000000004,-11.858483,GO19067_LC|GO19068_LC
37,4520637,347.817347,-11.85609,,,16.472,STAR,2mass,20180610,,,,23111616-1151219,,J231116.16-115121.7,,,,2mass,,,,,,,61.06027,-61.983034,344.171634,-6.104886,15.098,0.107,,,,,,,,,,,,,15.972,0.101,15.405,0.141,14.903,0.138,ABB-222-111-000-0-0,16.0,13.939,0.029,13.685,0.042,9.522,0.048,7.434,0.182,,,0.8,joffs,,6057.0,193.0,,,,,,,,,,,,,,,,,,,,,,,0.010594095374231643,245927185.0,347.81735,-11.85609,GO19059_LC
38,4579852,348.248892,-11.854603,18.7415,1.28515,15.146,STAR,2mass,20180610,,,391-134539,23125973-1151165,,J231259.74-115116.4,2413011789098244736,7401575,,tmgaia,2.24391,2.24391,hsoy,,,,61.605368,-62.319987,344.563141,-6.268826,16.4,0.058,15.828,1.133,,,,,,,,,,,14.591,0.029,14.129,0.038,14.125,0.065,AAA-222-111-000-0-0,60.3,14.149,0.029,14.145,0.051,11.76,,8.846,,15.5565,0.00211551,0.02,gaiaj,,5475.0,186.0,,,,,,,,,,,DWARF,,,,,,,,,,,,0.19531832427949647,245927215.0,348.24887,-11.854553,GO19011_LC|GO19067_LC
39,4579851,348.266006,-11.854313,-1.33454,-4.45054,15.633,STAR,2mass,20180610,,,391-134542,23130384-1151155,,J231303.84-115115.2,2413011720378254848,7401620,,tmgaia,2.71771,2.70111,hsoy,,,,61.62761,-62.333174,344.578757,-6.275121,16.478,0.118,15.891,1.133,,,,,,,,,,,13.443,0.044,12.636,0.041,12.304,0.046,EAA-222-111-000-1-0,35.8,11.807,0.023,11.789,0.023,10.726,0.109,8.748,,17.177,0.00639052,0.023,gaiah,,3879.0,164.0,,,,,,,,,,,GIANT,,,,,,,,,,,,0.14474368597559728,245927226.0,348.26602,-11.854275,GO19053_LC|GO19059_LC|GO19067_LC
40,4520668,347.867887,-11.852829,7.85538,-9.00657,10.513,STAR,2mass,20180610,,5824-00149-1,391-134496,23112829-1151101,,J231128.30-115110.3,2413067451874115840,7400689,,tmgaia,0.981485,0.569022,tgas,2.568,0.308578,tgas,61.128814,-62.02074,344.2187,-6.121229,11.285,0.201,10.837,0.014,,,,,,,,,,,10.126,0.025,9.983,0.021,9.919,0.022,AAA-222-111-000-0-0,58.8,9.849,0.024,9.901,0.022,9.865,0.058,8.009,,10.793,0.000345996,0.019,gaiaj,tplx,6736.6,83.0,4.16,0.16,0.16,0.12,1.83542,0.42164,1.50612,0.355853,0.243586,0.167873,DWARF,6.25070047,2.87187147,389.4081,65.2611,0.0364555,,18.0,0.004634947,,,0.0005051684,0.17924545823642682,245927251.0,347.86786,-11.852871,GO19049_LC|GO19067_LC
41,404244647,348.096256,-11.849431,3.5606,1.59957,11.754,STAR,2mass,20180610,,,391-134520,23122310-1150579,,J231223.10-115057.9,2413053536182522624,7401213,,tmgaia,0.937854,0.972245,hsoy,,,,61.421071,-62.197585,344.426912,-6.205563,13.006,0.064,12.418,0.08,,,,,,,,,,,11.189,0.03,10.89,0.024,10.841,0.023,AAA-222-111-000-0-0,20.7,10.793,0.023,10.852,0.022,10.68,0.104,8.617,,12.1721,0.000375014,0.02,gaiaj,spec,5601.33,60.2945,3.9736,0.122386,-0.63,0.0777817,1.73073,0.305648,1.02016628,0.0918624,0.196781,0.104255,DWARF,2.65654755,0.9382951,359.512,,0.0347463,,18.0,0.008786224,,,0.000223753887,0.030741991118620787,245927318.0,348.09625,-11.849437,GO19049_LC|GO19065_LC|GO19067_LC
42,4554192,348.012,-11.8446,80.34,-30.82,16.75,STAR,2mass,20180610,,,,23120286-1150405,,J231202.92-115040.7,2413055254167284992,,,tmgaia,2.0,2.0,sblink,,,,61.323296,-62.128746,344.352488,-6.168838,20.748,0.166,19.47,0.2,,,,,,,,,,,14.88,0.043,14.432,0.055,14.084,0.066,AAA-222-111-000-0-0,19.8,14.116,0.029,13.903,0.046,11.905,0.36,8.672,,17.6249,0.00908376,0.068,cdwrf,cdwrf,3084.0,106.0,5.07683,0.574683,,,0.193,0.046,0.162,0.052,22.5342,16.1126,DWARF,0.0030357556,0.00144709588,,,,,13.0,0.03734158,,,0.000109329012,0.24701349567618458,245927416.0,348.01193,-11.844596000000001,GO19063_LC
43,4520675,347.944277,-11.825885,1.87097,-3.98545,17.438,STAR,2mass,20180610,,,,23114662-1149331,,J231146.62-114933.2,2413056216239966080,,,tmgaia,2.25465,2.25316,hsoy,,,,61.270339,-62.064484,344.298502,-6.125678,17.476,0.077,,,,,,,,,,,,,15.584,0.067,14.727,0.075,14.337,0.083,AAA-222-111-000-0-0,38.7,14.176,0.031,14.178,0.052,12.374,0.53,8.501,,18.6916,0.0222588,0.036,gaiaj,,4278.0,173.0,,,,,,,,,,,DWARF,,,,,,,,,,,,0.024832698569386597,245927769.0,347.94427,-11.825884,GO19059_LC
44,4579899,348.3517,-11.8193,-34.93,-75.29,12.654,STAR,2mass,20180610,,,391-134556,23132441-1149093,,J231324.39-114910.2,,7401839,,2mass,2.0,2.0,sblink,,,,61.796934,-62.378873,344.67019,-6.275776,15.551,0.072,14.268,0.167,,,,,,,,,,,11.465,0.021,10.787,0.021,10.658,0.021,AAA-222-111-s0s-0-0,39.5,10.564,0.023,10.629,0.021,10.431,0.083,8.803,,,,0.084,cdwrf,cdwrf,4060.0,75.0,4.6586,0.324433,,,0.647,0.09,0.695,0.116,2.56609,1.07086,DWARF,0.102472514,0.0285085831,189.116669,,0.0318604,,16.0,0.0110975858,,,0.0006321562,0.2671200000059105,245927911.0,348.3517,-11.819374,GO19063_LC|GO19067_LC
45,4579900,348.333742,-11.818213,-7.78039,-25.6927,14.907,STAR,2mass,20180610,,,391-134550,23132009-1149055,,J231320.08-114906.1,2413012098335493120,7401790,,tmgaia,2.28252,2.24165,hsoy,,,,61.775877,-62.364217,344.65435,-6.267887,17.481,0.167,16.194,1.133,,,,,,,,,,,13.958,0.026,13.276,0.034,13.224,0.03,AAA-222-111-000-0-0,35.4,13.126,0.024,13.176,0.032,11.933,,8.755,,15.6044,0.00217754,0.019,gaiaj,,4295.0,173.0,,,,,,,,,,,DWARF,,,,,,,,,,,,0.41030046079799115,245927930.0,348.3337,-11.818319,GO19067_LC|GO19068_LC
46,4520677,347.928901,-11.816758,2.23868,-3.17048,17.691,STAR,2mass,20180610,,,,23114293-1149003,,J231143.02-114900.7,2413067971565157376,,,tmgaia,2.48174,2.29007,hsoy,,,,61.266671,-62.046967,344.288164,-6.111391,16.708,0.077,,,,,,,,,,,,,15.218,0.067,14.594,0.089,14.179,0.091,AAA-222-111-000-0-0,56.9,13.878,0.04,13.787,0.054,11.898,0.387,8.134,,19.247,0.0362764,0.046,gaiaj,,4693.0,177.0,,,,,,,,,,,GIANT,,,,,,,,,,,,0.004332079341341642,245927973.0,347.9289,-11.816757,GO19059_LC|GO19067_LC
47,4582505,348.495736,-11.808763,5.17169,2.95818,15.109,STAR,2mass,20180610,,,391-134574,23135897-1148315,,J231358.97-114831.5,2413010105470670976,7402159,,tmgaia,2.2209,2.2203,hsoy,,,,61.999636,-62.484642,344.804832,-6.321356,16.682,0.074,15.569,1.133,,,,,,,,,,,14.47,0.03,14.045,0.036,13.989,0.06,AAA-222-111-000-0-0,47.5,14.049,0.028,14.078,0.047,12.496,,8.709,,15.5823,0.00214864,0.02,gaiaj,,5634.0,188.0,,,,,,,,,,,DWARF,,,,,,,,,,,,0.06203420752874378,245928149.0,348.49573,-11.808779,GO19011_LC|GO19067_LC
48,4554186,347.962903,-11.80686,1.95891,-8.06562,11.7,STAR,2mass,20180610,,,391-134507,23115109-1148246,,J231151.09-114824.6,2413056353680702336,7400918,,tmgaia,0.931576,0.931496,hsoy,,,,61.32618,-62.067657,344.322863,-6.115302,13.512,0.056,12.697,0.297,,,,,,,,,,,10.925,0.021,10.403,0.023,10.322,0.021,AAA-222-111-000-0-0,94.9,10.259,0.023,10.335,0.021,10.394,0.093,8.301,,12.274,0.000393377,0.017,gaiaj,,4853.0,87.0,0.17,,-1.3,0.16,,,,,,,GIANT,,,,,0.0347169,,,,,,,0.12895405032647692,245928182.0,347.9629,-11.806824,GO19067_LC|GO19068_LC
49,4520628,347.789927,-11.806694,15.0232,-22.342,14.52,STAR,2mass,20180610,,,391-134485,23110958-1148240,,J231109.59-114824.3,2413045358564076800,7400480,,tmgaia,2.25879,2.3308,hsoy,,,,61.110388,-61.931994,344.166217,-6.048929,16.099,0.073,15.238,0.515,,,,,,,,,,,13.856,0.03,13.392,0.038,13.35,0.044,AAA-222-111-000-0-0,30.7,13.271,0.025,13.341,0.037,11.957,,8.48,,15.0129,0.00154498,0.02,gaiaj,,5255.0,183.0,,,,,,,,,,,DWARF,,,,,0.0363,,,,,,,0.12990429977952614,245928184.0,347.78995,-11.806722,GO19067_LC|GO19068_LC
50,404244656,348.199186,-11.804294,12.9816,-3.1455,14.895,STAR,2mass,20180610,,,391-134535,23124780-1148154,,J231247.81-114815.4,2413059824012502016,7401454,,tmgaia,2.28227,2.28226,hsoy,,,,61.628575,-62.25084,344.537936,-6.20348,16.664,0.036,15.692,1.133,,,,,,,,,,,14.216,0.03,13.663,0.029,13.571,0.043,AAA-222-111-000-0-0,55.3,13.653,0.025,13.698,0.038,11.961,,8.996,,15.3987,0.00192629,0.02,gaiaj,,5006.0,180.0,,,,,,,,,,,DWARF,,,,,,,,,,,,0.09430009497612904,245928235.0,348.19916,-11.8043,GO19067_LC|GO19068_LC
51,4520626,347.787966,-11.798371,17.7319,-3.98354,11.917,STAR,2mass,20180610,,,392-129819,23110911-1147541,,J231109.12-114754.1,2413068826263649408,7400474,,tmgaia,0.932159,0.93208,hsoy,,,,61.122121,-61.925478,344.167712,-6.040519,13.445,0.051,12.719,0.103,,,,,,,,,,,11.265,0.024,10.909,0.024,10.799,0.022,AAA-222-111-000-0-0,30.7,10.764,0.023,10.846,0.023,10.902,0.157,8.572,,12.4012,0.000417605,0.018,gaiaj,splin,5330.0,184.0,4.43441,2.00394,,,0.96331,0.96331,0.9194179,0.115429,1.02852,3.08557,DWARF,0.674738944,0.674738944,283.442,,0.0360921,,10.0,0.0451676659,,,0.000481207884,0.03929362274918797,245928353.0,347.78796,-11.79838,GO19049_LC|GO19065_LC|GO19067_LC
52,4579911,348.417669,-11.797014,7.02263,-11.4809,15.443,STAR,2mass,20180610,,,,23134024-1147492,,J231340.24-114749.5,2413013300926344320,,,tmgaia,2.41149,2.26233,hsoy,,,,61.919608,-62.416764,344.738742,-6.280585,18.198,0.046,16.84,0.036,,,,,,,,,,,14.396,0.029,13.787,0.039,13.684,0.054,AAA-222-111-000-0-0,47.2,13.618,0.026,13.686,0.037,12.088,,8.913,,16.2066,0.00319073,0.019,gaiaj,,4171.0,172.0,,,,,,,,,,,DWARF,,,,,,,,,,,,0.03454019071334735,245928385.0,348.41766,-11.79701,GO19067_LC|GO19068_LC
53,404244658,348.138993,-11.794321,-12.2636,-12.5392,13.239,STAR,2mass,20180610,,,392-129851,23123335-1147395,,J231233.34-114739.6,2413060030170627072,7401302,,tmgaia,2.01614,2.0161,hsoy,,,,61.569407,-62.197822,344.487332,-6.17123,15.059,0.059,14.228,0.16,,,,,,,,,,,12.48,0.027,11.975,0.026,11.893,0.019,AAA-222-111-000-0-0,19.6,11.844,0.023,11.934,0.022,11.633,0.294,8.496,,13.8013,0.000819577,0.019,gaiaj,,4801.0,178.0,,,,,,,,,,,DWARF,,,,,0.0341388,,,,,,,0.1537326732669957,245928441.0,348.13895,-11.794328,GO19067_LC|GO19068_LC
54,404244659,348.098728,-11.793204,7.78187,-33.9166,12.998,STAR,2mass,20180610,,,392-129849,23122369-1147355,,J231223.69-114735.9,2413057143952604032,7401218,,tmgaia,2.01615,2.01611,hsoy,,,,61.520433,-62.16569,344.451292,-6.15477,14.282,0.068,13.693,0.126,,,,,,,,,,,12.437,0.03,12.105,0.027,12.004,0.021,AAA-222-111-000-0-0,45.9,11.999,0.024,12.041,0.023,11.878,,8.827,,13.4134,0.00067725,0.02,gaiaj,splin,5611.0,187.0,4.37718,2.00393,,,1.0692,1.0692,0.9928119,0.124533,0.812251,2.43675,DWARF,1.0208776,1.0208776,561.184,,0.0341324,,17.0,0.00020084453,,,,0.11844445106884134,245928468.0,348.0987,-11.793222,GO19049_LC|GO19067_LC
55,4579913,348.377964,-11.777904,21.5635,-4.65836,12.587,STAR,2mass,20180610,,,392-129882,23133070-1146404,,J231330.72-114640.6,2413014125559939712,7401898,,tmgaia,0.947455,0.942192,hsoy,,,,61.901563,-62.374267,344.710307,-6.247769,13.771,0.054,13.269,0.149,,,,,,,,,,,12.056,0.022,11.745,0.023,11.705,0.023,AAA-222-111-000-0-0,45.9,11.686,0.024,11.746,0.023,11.511,0.194,8.809,,12.9798,0.000549461,0.018,gaiaj,splin,5828.0,188.0,4.33602,,,,1.15281,1.15281,1.049792,0.124636,0.68522,0.68522,DWARF,1.38130057,1.38130057,545.64,,0.032535,,19.0,,,,,0.1597432153514995,245928768.0,348.37796000000003,-11.777948,GO19049_LC|GO19067_LC
56,4579839,348.209491,-11.775758,26.0019,-6.77783,12.244,STAR,2mass,20180610,,,392-129863,23125027-1146327,,J231250.29-114632.7,2413060305048533248,7401477,,tmgaia,2.24053,2.24052,hsoy,,,,61.690505,-62.241657,344.558514,-6.181176,15.268,0.071,13.879,0.16,,,,,,,,,,,11.094,0.022,10.466,0.023,10.244,0.021,AAA-222-111-000-0-0,17.0,10.18,0.024,10.163,0.02,10.105,0.07,8.878,,13.0771,0.000575695,0.017,gaiaj,,3856.0,164.0,,,,,,,,,,,GIANT,,,,,0.0330215,,,,,,,0.19759081658414213,245928811.0,348.20944,-11.775735000000001,GO19026_LC|GO19067_LC|GO19068_LC
57,4520619,347.830596,-11.761789,2.69289,-9.47614,12.431,STAR,2mass,20180610,,,392-129822,23111934-1145424,,J231119.34-114542.4,2413068998062340224,7400593,,tmgaia,1.00133,1.00128,hsoy,,,,61.237498,-61.936993,344.220718,-6.023164,13.796,0.041,13.18,0.126,,,,,,,,,,,11.856,0.025,11.52,0.024,11.467,0.025,AAA-222-111-000-0-0,49.7,11.409,0.023,11.483,0.024,11.301,0.198,8.364,0.502,12.8557,0.000517859,0.018,gaiaj,splin,5586.0,187.0,4.3821,2.00398,,,1.0598,1.0598,0.9865516,0.124591,0.828797,2.48639,DWARF,0.9852496,0.9852496,447.567,,0.0361339,,16.0,0.000836692459,,,,0.07938185047289954,245929111.0,347.8306,-11.761766999999999,GO19049_LC|GO19065_LC|GO19067_LC
58,4520688,347.944159,-11.76038,7.52854,-15.5552,14.386,STAR,2mass,20180610,,,392-129835,23114659-1145373,,J231146.60-114537.5,2413069891415858432,7400868,,tmgaia,2.27835,2.24249,hsoy,,,,61.381951,-62.025071,344.324168,-6.065349,16.329,0.081,15.112,1.133,,,,,,,,,,,13.635,0.03,13.169,0.034,13.095,0.04,AAA-222-111-000-0-0,75.7,13.035,0.025,13.095,0.031,12.034,,8.498,,14.9423,0.00148566,0.02,gaiaj,splin,5114.0,182.0,4.47583,2.00357,,,0.888307,0.888307,0.8600519,0.1028,1.22697,3.68092,DWARF,0.486254662,0.486254662,661.118,,0.0351,,13.0,8.127694e-05,,,,0.05130158854980123,245929136.0,347.94415,-11.760391,GO19067_LC|GO19068_LC
59,4579834,348.315312,-11.756674,15.3412,-13.7361,15.147,STAR,2mass,20180610,,,392-129877,23131567-1145240,,J231315.69-114524.1,2413060992243208320,7401737,,tmgaia,2.24198,2.24058,hsoy,,,,61.857879,-62.31261,344.661912,-6.2042,17.465,,16.337,1.133,,,,,,,,,,,14.184,0.032,13.603,0.034,13.583,0.038,AAA-222-111-000-0-0,81.4,13.471,0.025,13.545,0.036,12.063,,9.02,,15.8545,0.00254081,0.02,gaiaj,,4452.0,174.0,,,,,,,,,,,DWARF,,,,,,,,,,,,0.07380102235492833,245929207.0,348.3153,-11.756657,GO19067_LC|GO19068_LC
60,4579916,348.407583,-11.74935,5.04165,-6.87864,8.097,STAR,2mass,20180610,,5824-00485-1,392-129885,23133781-1144576,,J231337.82-114457.6,2413014469157323264,7401959,,tmgaia,1.0227,2.0703,tgas,2.27403,0.933547,tgas,61.988459,-62.379999,344.7484,-6.232866,10.978,0.087,9.591,0.013,,,,,,,,,,,6.986,0.021,6.318,0.029,6.124,0.018,AAA-111-111-000-0-0,22.0,6.008,0.109,6.087,0.029,6.087,0.015,6.002,0.052,8.90488,0.000345996,0.017,gaiaj,splin,4034.0,164.0,,,,,0.650573,0.0645538,0.6307484,0.0747807,,,GIANT,,,439.748138,127.986,0.0330945,,,,,,,0.06617114328624094,245929348.0,348.4076,-11.749342,GO19067_LC|GO19068_LC
61,4579919,348.412898,-11.746144,-0.252784,-5.96822,13.305,STAR,2mass,20180610,,,392-129887,23133909-1144461,,J231339.05-114446.8,2413014297358631296,,,tmgaia,1.0839,1.08341,hsoy,,,,62.00077,-62.382187,344.75448,-6.231956,15.44,0.043,14.294,0.195,,,,,,,,,,,12.592,0.024,12.112,0.026,12.062,0.028,AAA-222-111-c0c-0-0,21.7,11.531,0.022,11.58,0.021,11.154,0.18,8.183,,13.8328,0.000832547,0.018,gaiaj,,4837.0,171.0,,,,,,,,,,,GIANT,,,,,0.0331824,,,,,,,0.17726022107955797,245929396.0,348.4129,-11.746193,GO19011_LC|GO19067_LC
62,4520692,347.948884,-11.739857,9.9054,0.789707,12.449,STAR,2mass,20180610,,,392-129837,23114773-1144234,,J231147.74-114423.4,2413070063216276864,7400886,,tmgaia,2.24052,2.24052,hsoy,,,,61.422838,-62.01643,344.336523,-6.048271,14.113,0.054,13.298,0.137,,,,,,,,,,,11.755,0.026,11.298,0.022,11.242,0.024,AAA-222-111-000-0-0,23.3,11.18,0.023,11.248,0.023,11.067,0.162,8.644,,12.9629,0.000545041,0.019,gaiaj,,5023.0,173.0,,,,,,,,,,,GIANT,,,,,0.0349283,,,,,,,0.07038821805749554,245929533.0,347.9489,-11.739844999999999,GO19067_LC|GO19068_LC
63,4579825,348.22411,-11.722367,-22.7478,-13.936,15.209,STAR,2mass,20180610,,,,23125378-1143205,,J231253.76-114320.6,2413060751725463424,,,tmgaia,2.35615,2.25561,hsoy,,,,61.800356,-62.220774,344.592793,-6.137655,19.221,0.162,,,,,,,,,,,,,13.704,0.023,13.113,0.027,12.934,0.032,AAA-222-111-000-0-0,75.1,12.783,0.023,12.606,0.027,11.819,,8.644,,16.2642,0.00331582,0.018,gaiaj,,3484.0,165.0,,,,,,,,,,,DWARF,,,,,,,,,,,,0.03925687606701396,245929889.0,348.22412,-11.722362,GO19067_LC|GO19068_LC
64,4554175,348.076619,-11.721809,,,15.944,STAR,2mass,20180610,,,,23121838-1143185,,J231218.39-114318.2,,,,2mass,,,,,,,61.614394,-62.105381,344.459367,-6.0806,17.093,0.068,,,,,,,,,,,,,15.1,0.057,14.527,0.078,13.952,0.078,AAA-222-111-000-0-0,8.7,13.394,0.028,13.363,0.036,11.962,,8.785,,,,0.145,bpjk,,4354.0,173.0,,,,,,,,,,,,,,,,,,,,,,,0.03878084815484342,245929897.0,348.07662999999997,-11.721809,GO19059_LC|GO19067_LC
65,4520701,347.934092,-11.719952,0.762988,-37.4188,14.925,STAR,2mass,20180610,,,,23114418-1143117,,J231144.18-114312.1,2413070887848284032,,,tmgaia,2.24054,2.24053,hsoy,,,,61.438151,-61.992886,344.330949,-6.024287,18.104,0.162,,,,,,,,,,,,,13.589,0.026,13.025,0.028,12.799,0.031,AAA-222-111-000-0-0,17.4,12.712,0.023,12.58,0.029,12.216,,8.031,,15.8771,0.00257734,0.018,gaiaj,,3820.0,168.0,,,,,,,,,,,DWARF,,,,,,,,,,,,0.06255080645233775,245929941.0,347.93408,-11.719939,GO19067_LC|GO19068_LC
66,4554174,348.075763,-11.719529,5.31724,6.30659,16.887,STAR,2mass,20180610,,,,23121818-1143103,,J231218.17-114310.1,2413064393857733248,7401175,,tmgaia,2.29208,2.24314,hsoy,,,,61.617199,-62.103337,344.459489,-6.078174,,,,,,,,,,,,,,,14.732,0.053,14.044,0.064,13.68,0.067,AAA-222-111-000-0-0,8.7,13.134,0.027,13.056,0.031,11.51,0.21,8.046,,18.2964,0.0158446,0.028,gaiaj,,4438.0,174.0,,,,,,,,,,,DWARF,,,,,,,,,,,,0.06044531766077463,245929949.0,348.07578,-11.719531,GO19059_LC|GO19067_LC
67,4579923,348.43176,-11.713218,,,16.747,STAR,2mass,20180610,,,,23134362-1142475,,J231343.63-114247.9,,,,2mass,,,,,,,62.08138,-62.376844,344.784554,-6.208904,15.509,0.118,,,,,,,,,,,,,16.247,0.112,15.64,0.154,15.304,0.182,BBC-222-111-000-0-0,101.1,14.411,0.031,14.231,0.051,10.357,0.081,8.407,,,,0.8,joffs,,6264.0,195.0,,,,,,,,,,,,,,,,,,,,,,,0.0007200000032547712,245930077.0,348.43176,-11.713218,GO19059_LC
